Video_ID,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster,View Count,Like Count,Comment Count
oBt--EcqJ24,0.5,0.33,0.725,0.445,0.26,0.35,0.1,1.255,1.0,0.805,0.5,0.465,0.045,0.065,0.37,0.03,0.0,1,67,2,2
oDw3zpHDS3w,1.205,0.0174999999999999,1.6125,0.9225,2.0475,1.385,0.3475,1.715,2.4325,1.8275,0.01,0.075,0.5575,0.035,2.0925,0.66,0.0,0,106787,2241,119
oEnVBNnNBYA,1.285,0.0,0.925,0.265,0.84,1.36,0.565,1.24,0.365,0.465,0.54,0.0,0.485,0.0,1.41,0.115,0.44,1,76771,7646,417
oGuEcctNshI,1.914,0.908,1.042,0.974,0.206,0.836,0.4679999999999999,0.796,0.178,0.262,0.958,1.144,0.806,0.066,0.476,0.3279999999999999,0.2679999999999999,1,2942040,111524,14634
oHznBlRBcPo,0.61,0.5660000000000001,0.306,0.4619999999999999,0.928,0.604,0.486,1.4600000000000002,1.518,1.434,0.194,0.0,0.516,0.22,2.024,1.16,0.756,0,14073,1204,116
oIB4GxgZ5eY,0.67,0.675,0.0,0.625,0.325,0.395,0.065,0.715,0.26,0.65,0.04,0.0,0.0,0.0,0.5,0.955,0.0,1,5000,438,37
oK2l2dMDGlg,1.94,1.45,0.0,2.22,1.51,0.0,0.0,1.45,2.99,1.67,0.0,0.0,0.75,0.0,2.99,0.14,0.04,2,768300,18321,1182
oLUiDrMuopA,0.2183333333333333,0.0,0.8616666666666667,0.0,0.695,1.596666666666667,0.3516666666666666,0.225,0.745,0.7416666666666667,0.6083333333333333,0.4333333333333333,1.4900000000000002,0.1666666666666666,0.3933333333333333,0.1833333333333333,0.3799999999999999,1,1690,14,1
oNsQS9n2CFI,0.5290909090909092,0.0954545454545454,0.2027272727272727,0.3363636363636363,0.8681818181818183,1.0336363636363637,0.0972727272727272,1.019090909090909,1.4200000000000002,0.8327272727272728,0.1027272727272727,0.0,0.1663636363636363,0.0627272727272727,1.27,0.1627272727272727,0.3372727272727273,0,4138403,79429,7181
oXPwnLZyO1w,0.415,1.09,0.0,1.59,0.275,0.48,0.0,0.84,0.19,0.0,0.57,0.425,0.31,0.0,0.0,0.405,0.0,1,2269,87,16
oYNHeWjc6EM,0.3899999999999999,0.205,0.5483333333333333,0.655,0.5008333333333334,0.6166666666666667,0.3008333333333333,0.2783333333333333,0.6233333333333334,0.29,0.3675,0.1183333333333333,0.6491666666666667,0.065,0.6866666666666666,0.2525,0.2158333333333333,1,74504,1921,58
o_eKAIxHJ7o,1.92,0.0,0.0,0.0,1.37,0.22,0.82,3.01,2.05,3.2,0.9,0.39,0.62,0.17,0.19,0.1,0.0,0,2588,73,49
oa-GMIo3dpQ,0.515,0.59,0.25,0.0,1.955,1.155,0.58,1.595,1.245,1.035,0.165,0.0,0.245,0.31,1.155,0.695,0.675,0,122043,1861,335
oa3GVLOfWws,0.0,0.05,0.0,0.0,2.31,1.05,0.84,2.28,1.78,1.39,0.05,0.0,0.33,0.0,3.1,0.65,0.0,0,887397,27627,1446
ogKvfsYCP3U,1.6,0.83,0.16,0.68,1.03,0.0,0.0,0.3,1.0,2.01,0.55,0.0,0.32,0.58,1.38,0.02,0.27,1,6453,334,8
ohwPQhHSwfc,1.205,0.23,1.91,0.485,0.92,1.295,0.75,1.625,1.25,0.575,0.26,0.0,0.39,0.0,0.6950000000000001,0.0,0.635,1,523330,10312,231
ok1Ig_5oq-w,0.24,1.18,0.0,0.0,1.77,2.33,0.96,2.72,2.86,2.68,0.08,0.0,0.59,0.3,3.06,0.76,0.36,0,20947,1192,63
olL0cyfRwFs,0.24,0.0,0.8799999999999999,0.0,0.665,1.02,0.72,0.635,0.41,0.57,0.12,0.005,0.09,0.2,0.955,0.01,0.52,1,2457,135,35
p10wmSrEE2Q,0.49,0.2866666666666667,0.68,0.7533333333333333,0.5233333333333333,1.3033333333333337,0.4000000000000001,0.1433333333333333,0.5566666666666666,0.52,0.2533333333333333,0.4199999999999999,0.67,0.0266666666666666,0.0699999999999999,0.0,0.0166666666666666,1,676965,18382,517
p1LaUfLyYpQ,0.955,0.1,0.74,0.58,1.715,2.235,0.505,0.95,1.855,0.75,0.175,0.42,0.06,0.105,1.21,0.0,0.345,0,382,20,5
p2azeYV3YN8,0.71,0.24,0.0,1.85,1.14,1.09,0.0,2.48,2.97,2.05,0.0,0.0,0.81,0.0,3.55,1.16,0.0,0,32320,1257,107
p5hF3mbtswo,1.11,0.23,2.65,0.2,3.17,0.98,2.9,3.49,2.22,1.27,0.0,0.0,0.24,0.0,4.23,0.59,0.0,0,195,30,16
p5hraaDYPM8,1.31,0.03,1.05,0.0,1.17,1.07,2.43,1.9,0.24,1.24,0.16,0.61,0.81,0.0,0.34,0.0,0.0,0,4480,391,50
p7unyZ4U1HA,0.95,1.13,0.0,1.74,0.33,0.0,0.32,1.36,0.37,0.66,0.99,0.89,0.77,0.0,0.0,0.0,0.01,1,38948,1520,267
p8RR0srNNDw,0.33,0.06,0.0,0.11,0.55,0.52,0.855,0.6,0.72,1.155,0.355,0.865,0.785,0.035,0.005,0.145,0.035,1,53040,2024,133
pAyhlW6r84M,0.0,0.0,0.0,0.81,0.0,0.0,0.2,0.35,0.63,0.23,0.0,0.44,0.32,0.0,0.04,0.3,0.0,1,129558,3460,664
pCxtEYH9I84,0.05,0.01,0.0,0.38,0.24,0.0,0.0,0.0,0.15,0.0,1.54,0.45,0.0,1.39,0.0,0.0,0.0,1,276370,5448,885
pDvS1mifo2o,0.639,0.286,0.217,1.5470000000000002,0.022,0.258,0.18,0.747,0.4019999999999999,0.371,0.161,0.092,0.015,0.057,0.783,0.998,0.228,1,136451,4191,184
pIhJ6PLKelg,0.6783333333333333,0.1683333333333333,0.4216666666666667,0.7583333333333334,0.5083333333333333,0.96,0.3683333333333333,1.12,0.87,1.0666666666666669,0.585,0.175,1.0,0.4333333333333333,0.5033333333333333,0.9116666666666666,0.2383333333333333,1,2918,44,3
pKNo_mP-2dc,1.355,0.3075,0.555,1.2325,0.605,1.09,0.5725,0.525,0.38,0.435,0.3875,0.2975,0.6325000000000001,0.0325,1.0525,1.0125,0.475,1,588470,9662,1096
pLT2-jZTPi8,0.6371428571428571,0.31,0.5,1.15,0.3314285714285714,0.6214285714285713,0.4242857142857142,0.43,0.63,0.1642857142857142,0.3214285714285714,0.03,0.1914285714285714,0.0,0.9157142857142856,0.4314285714285714,0.1185714285714285,1,238878,8534,363
pNAjL71DIzA,0.4,1.34,0.0,0.0,0.0,0.0,0.0,0.12,0.69,0.0,0.13,0.86,0.0,0.0,0.52,1.47,1.1,1,1952072,42030,1529
pOt30zljCYg,0.59,0.0,0.83,0.73,0.65,0.0,1.01,0.77,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,65506,3197,127
pQqcWZCvt1o,0.62,0.69,0.0,0.0,0.12,1.42,0.32,0.0,0.12,0.0,1.27,0.46,0.0,0.0,1.13,2.51,0.89,1,11805,222,66
pRuQHFmwfbo,0.33,0.1366666666666667,0.1433333333333333,0.0,0.88,0.6933333333333334,0.15,1.1466666666666667,1.2,1.2666666666666666,0.1733333333333333,0.5333333333333333,0.71,0.4966666666666666,0.1533333333333333,0.1633333333333333,0.6233333333333334,1,10291,149,132
pSZY47YY_AI,1.346666666666667,0.67,0.3366666666666666,1.8433333333333333,0.0,1.2966666666666666,0.0,1.5666666666666664,0.4833333333333334,1.55,0.87,1.346666666666667,0.0,0.9866666666666668,0.3133333333333333,0.0,0.36,1,34631,1634,288
pVi_0uV4oO4,0.1766666666666666,0.0,0.4833333333333333,0.0433333333333333,0.9866666666666668,1.3433333333333335,1.07,0.9566666666666668,1.06,0.4666666666666666,0.1733333333333333,0.6499999999999999,0.84,0.0633333333333333,1.36,0.0499999999999999,0.6566666666666666,0,314837,15848,867
pXNjpmV79xY,0.34,0.0,0.0,1.42,0.01,0.0,0.0,0.36,0.67,0.0,0.68,3.28,0.0,0.0,0.0,4.61,0.0,1,867,46,98
pZCZT41ikYs,0.4966666666666666,0.0,0.6233333333333334,0.3966666666666666,1.2666666666666666,1.74,0.11,1.57,1.4799999999999998,0.3899999999999999,0.2433333333333333,0.84,0.8666666666666667,0.33,0.7633333333333333,0.5966666666666667,0.2,0,32804,1065,587
paUexVQQ_0Y,0.515,0.0,0.0,0.585,0.45,0.0,0.38,0.37,0.605,0.41,0.14,0.0,0.41,0.105,0.405,0.7,0.0,1,24535,2302,298
pgyCi7W-gbg,1.18,0.0,0.21,0.0,0.48,0.71,0.68,0.0,0.26,0.66,0.3,0.97,0.62,0.0,0.17,1.16,0.15,1,3795929,75579,4536
pgyfXG8mmtw,0.1157142857142857,0.0614285714285714,0.2514285714285714,0.2842857142857143,1.0685714285714285,1.1371428571428572,0.2042857142857143,0.8057142857142857,1.0857142857142856,1.042857142857143,0.0157142857142857,0.2799999999999999,0.4228571428571429,0.0671428571428571,1.0285714285714287,0.2342857142857143,0.1142857142857143,1,76391,3051,228
piY6UPFcg4E,0.42,0.02,0.0,1.975,0.04,0.0,0.0,0.0,0.72,0.81,0.0,0.0,0.0,0.16,0.0,0.0,0.0,1,146724,2601,351
pikBCAGvTQQ,0.2,0.0,1.035,0.585,2.305,2.695,0.205,2.215,1.88,1.19,0.0,0.0,0.905,0.0,2.4,0.0,0.0,0,298321,12987,1586
pj8e1qh_pFw,0.43,0.0,0.53,0.0,1.315,1.235,1.14,1.065,1.025,1.425,0.465,0.7749999999999999,1.245,0.115,0.41,0.22,0.0,0,50102,2291,357
plIRuVCIHoo,0.345,0.08,0.6075,0.4825,0.565,0.1075,0.1,0.8300000000000001,0.57,0.1925,0.25,0.0,0.375,0.0,0.9975,1.3675000000000002,0.3199999999999999,1,354794,9127,864
pluh28qwVSU,0.5,0.0,0.0,0.02,2.1766666666666667,3.1633333333333336,1.32,1.893333333333333,1.2033333333333334,1.3133333333333332,0.3566666666666667,0.0866666666666666,0.8566666666666668,0.0066666666666666,1.67,0.68,0.0166666666666666,0,1158243,36916,3696
poCFGyWuPAI,0.01,0.095,0.15,0.0,1.14,1.19,0.55,0.665,1.435,0.855,0.005,0.0,0.055,0.0,2.155,1.41,0.265,0,6489,459,75
poP4WEHiHFg,0.7150000000000001,0.2275,0.06,0.8425,0.5125000000000001,0.2625,0.0,1.475,1.61,0.92,0.0,0.0,0.4075,0.225,0.7375,0.3925,0.4,1,593435,18618,1776
pqEiNd-BodQ,3.55,3.63,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.11,0.0,0.0,0.33,0.0,0.0,2,128997,6673,174
ps_futMHK_w,0.8266666666666667,0.8833333333333333,0.1866666666666666,2.07,0.45,1.1,0.1333333333333333,0.4599999999999999,1.1033333333333333,0.7666666666666666,1.923333333333333,0.3666666666666667,0.13,0.0966666666666666,2.44,0.64,0.2799999999999999,2,1141671,25808,1300
puxKH-_9xGM,1.03,0.46,1.72,1.15,1.93,2.05,0.41,1.85,1.74,0.65,0.0,0.34,0.0,0.48,1.27,0.94,0.0,0,10607,380,49
pyUP952W988,5.0,5.0,0.0,5.0,0.3,5.0,0.0,0.85,0.23,0.96,3.53,0.24,0.67,1.19,1.39,4.29,0.0,2,374285,0,795
pzATTm3D-30,2.36,0.34,0.58,1.99,1.03,2.54,0.0,0.78,0.93,0.0,1.09,0.12,1.04,0.0,0.0,0.0,0.01,1,5296,416,40
q0jiplnLE6A,1.67,1.035,0.635,0.365,0.7,0.705,0.025,1.74,1.535,1.345,0.0,0.095,0.0,0.0,1.415,0.0,0.5,0,495,40,16
q16j0aCbC-A,0.18,0.0,0.56,0.0,1.66,1.07,0.0,1.22,2.58,0.85,0.0,0.0,0.11,0.0,2.66,0.59,0.07,0,181371,3458,338
q7GvJdxx8v4,0.0,0.21,0.0,1.2,1.86,1.93,0.38,1.95,2.54,1.77,0.0,0.0,0.26,0.0,3.77,2.03,0.0,0,122193,2639,164
q7QzU8Q4ocE,0.67,0.0,0.0,0.0,1.78,1.88,0.8,2.0,2.92,0.09,0.04,0.0,0.56,0.34,2.09,0.0,0.0,0,339,53,48
q7w7QXvUVEw,0.187,0.048,0.377,0.41,0.772,0.86,0.231,1.138,1.176,1.268,0.3969999999999999,0.0699999999999999,0.069,0.119,0.71,0.295,0.213,1,149806,6049,288
q86_2e-nnqE,1.77,0.35,1.23,0.18,1.61,2.49,0.36,1.27,1.65,2.47,0.0,0.0,1.22,0.0,1.12,0.75,1.6,0,4321,232,6
q9KqyXi6IRM,0.025,0.0,0.0,1.305,0.525,0.0,0.02,1.505,0.685,0.1699999999999999,1.53,0.12,0.755,0.685,0.78,1.395,0.0,1,10195,513,135
qFcd1RYcufE,1.8966666666666665,2.2266666666666666,0.73,2.8166666666666664,0.41,0.0,0.0033333333333333,0.5566666666666666,0.9566666666666668,0.4199999999999999,0.3999999999999999,0.13,0.0,0.0,1.413333333333333,0.5933333333333334,0.0,2,152608,5925,549
qGs-DWaJS3I,1.7000000000000002,0.92,0.81,0.64,0.925,1.365,0.525,2.01,1.085,2.85,0.28,0.72,0.0,0.0,1.185,1.73,0.575,0,13951,508,98
qIbwMzcY-Fs,0.575,0.195,0.0,1.105,0.8049999999999999,0.65,0.0,0.7699999999999999,1.94,1.895,0.24,0.14,0.545,0.305,1.44,0.505,0.37,0,468173,9112,352
qJjZNfhWbiw,1.12,0.0,1.18,0.46,0.0,0.0,0.37,0.91,0.0,0.19,1.04,0.81,0.0,0.0,0.0,0.0,0.0,1,1306,24,4
qKfeGCqI1Nk,1.13,1.27,1.59,1.55,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.28,0.0,1,134539,22522,2110
qMmHIjfF4d0,0.0,0.0,0.73,0.84,1.65,2.54,0.75,0.0,0.0,0.0,3.86,0.06,0.0,0.0,1.23,0.0,0.0,1,42853,1300,134
qNK6fd81u2I,0.97,0.57,0.0,0.0,0.99,1.33,0.0,1.23,2.01,1.27,0.0,0.09,0.0,0.06,0.21,0.0,0.71,0,3929,82,3
qPIzoLmZwsk,0.345,0.055,0.0,0.92,0.535,0.535,0.5,0.625,0.255,0.0,1.005,0.155,0.585,0.08,0.0,0.0,0.0,1,48198,2183,117
qPLQ2AR_Cu8,1.28,0.51,0.37,1.21,0.0,0.0,0.04,0.03,0.0,0.0,0.16,1.47,0.0,1.12,0.0,5.0,0.24,1,93934,2174,239
qRD-e9S9IgU,0.26,0.0,0.735,0.315,0.125,0.725,0.0,0.655,0.025,0.0,0.0,0.0,0.0,0.0,0.415,0.135,0.195,1,167171,5596,678
qRd5BG4FSA8,0.48,0.0,0.44,0.196,0.694,0.482,0.398,1.1720000000000002,0.8400000000000001,0.2599999999999999,0.186,0.204,0.258,0.0,0.412,0.1399999999999999,0.188,1,4887,166,16
qX5hBgRIG8Q,0.445,0.0,0.0,0.785,1.13,0.62,0.14,1.015,1.4900000000000002,1.81,0.26,1.28,0.59,0.0,1.52,0.27,0.035,0,3100,12,3
qYdctclNUjo,0.825,0.685,0.02,0.9,1.07,1.53,0.705,1.625,1.88,0.53,0.26,0.0,0.465,0.235,2.015,0.535,0.065,0,13384,634,75
qZgAQP1EhPY,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.8500000000000001,0.0,0.245,0.325,0.09,0.0,0.0,0.995,1.3199999999999998,0.65,1,377964,13782,274
qbISQ7JAYBU,1.395,0.21,0.875,1.725,0.0,0.0,0.885,0.35,0.04,0.07,1.665,0.0,0.0,0.73,0.3,1.145,0.16,1,319151,13634,1452
qe16IBUcZmY,0.0,0.0,0.37,0.0,0.945,1.66,0.985,0.59,0.88,0.325,0.105,0.225,0.175,0.335,1.045,1.145,1.405,1,664016,17318,601
qfbf05K7iZo,0.954,0.2319999999999999,0.374,1.556,0.522,0.376,0.068,0.2259999999999999,0.408,0.008,0.26,0.8140000000000001,0.996,0.086,0.5599999999999999,0.524,0.014,1,82316,3456,236
qkZW_IqoBBo,0.09,0.0,0.0,0.0,2.68,3.06,0.88,1.9,1.92,0.68,0.54,0.0,1.06,0.0,2.35,0.41,0.0,0,1620709,36679,2084
qlIjiP0U7iA,0.5733333333333334,0.0866666666666666,0.31,0.2366666666666666,1.086666666666667,0.92,0.2199999999999999,0.6433333333333334,0.7366666666666667,0.4366666666666667,0.3666666666666667,0.3366666666666666,0.9266666666666666,0.1433333333333333,1.3433333333333335,0.8366666666666666,0.0533333333333333,1,288253,6819,466
qqHxrueU4iY,1.88,2.53,0.0,0.18,0.0,0.0,0.0,1.2,0.84,0.56,0.0,0.0,0.03,0.0,0.09,0.0,0.0,2,278,15,3
qzdU92L30NA,0.75,0.17,0.215,1.14,0.48,0.805,0.57,0.76,0.0,0.21,1.735,0.175,0.12,1.775,0.8,0.62,0.92,1,119071,5566,404
r44uV9wRSK8,1.1525,0.0,0.1775,0.0525,0.5475,0.3725,0.6325000000000001,0.71,0.3575,1.335,0.915,0.4375,0.1375,0.635,0.9475,0.2875,0.4325,1,73641,2880,179
r5_rGPunG-w,1.715,1.78,0.0,0.89,2.285,1.455,0.495,1.255,3.0,0.76,0.09,0.0,0.63,0.24,1.635,0.385,0.0,0,20423,1374,95
rDwuNncdXkI,0.7250000000000001,0.0,0.2,0.56,0.265,0.0,0.4,0.155,0.14,0.365,0.63,0.05,0.0,0.02,0.0,0.0,0.0,1,65351,3290,250
rGI-ybl6hmQ,1.52,0.57,2.5,0.17,0.37,0.04,0.0,1.72,0.0,0.76,0.0,1.78,0.08,0.0,0.0,0.0,0.12,1,5790,740,176
rH0goRmv83s,0.92,2.51,0.0,0.0,0.0,0.0,0.0,0.08,0.74,0.0,0.0,0.18,0.11,0.0,1.15,1.57,2.63,2,77200,4866,333
rL7THDp44bo,0.5775,0.0,0.3249999999999999,0.5925,0.29,1.1475,0.5775,0.44,0.05,0.95,0.5775,0.655,1.0925,0.2325,0.2025,0.315,0.04,1,74388,2221,285
rPaYydO--dU,0.2568421052631578,0.0194736842105263,0.2178947368421052,0.3268421052631579,0.7684210526315789,1.0557894736842104,0.4515789473684211,0.4010526315789474,0.8289473684210527,0.7910526315789475,0.3468421052631579,0.2657894736842105,0.648421052631579,0.1963157894736842,0.5221052631578947,0.3757894736842105,0.0394736842105263,1,92230,1392,477
rQ0zqHlIs3A,2.19,0.08,0.18,2.0,0.0,0.48,0.0,1.71,0.0,1.01,1.93,2.27,0.0,0.59,0.0,0.0,0.0,1,381644,11897,1338
rSlt7kxx1fk,1.1385714285714286,0.3757142857142857,0.5314285714285715,0.6328571428571428,0.3071428571428571,0.5928571428571429,0.1842857142857143,0.8142857142857143,0.3442857142857143,0.6971428571428572,0.5157142857142857,0.0257142857142857,0.3071428571428571,0.0071428571428571,0.5071428571428571,0.8671428571428572,0.2457142857142857,1,156491,6826,298
rTXxkwnfLQw,0.02,0.0,0.0,0.29,2.065,0.0,0.235,2.345,2.22,0.905,0.135,0.0,0.04,0.035,1.155,0.175,0.0,0,5724,419,93
rUqY_dUpCDY,0.0,0.0,0.18,0.0,1.71,2.38,1.57,2.69,1.87,0.0,0.52,0.0,0.0,0.0,2.72,2.78,0.0,0,15664,1248,164
rVv4f68pPoA,0.08,0.0,0.21,0.6433333333333333,1.7533333333333332,1.656666666666667,0.51,1.5766666666666669,2.32,1.51,0.0,0.0,0.11,0.0633333333333333,2.3666666666666667,1.5433333333333332,0.1033333333333333,0,45121,1227,252
r_sGpp6plHQ,0.94,1.48,0.0,2.02,0.11,0.295,0.095,0.66,1.36,0.635,0.05,0.13,0.095,0.05,1.225,0.6749999999999999,0.0,2,1859,100,25
rbvXpMfZl2I,0.47,0.145,0.545,0.795,2.655,1.84,1.51,2.75,2.575,1.745,0.01,0.0,1.17,0.33,2.21,0.5,0.01,0,280763,6012,506
ricDgJt5sCQ,2.01,0.0,0.0,0.0,0.85,1.9,0.92,0.0,1.41,0.95,0.0,0.0,1.29,0.0,1.19,0.28,2.81,0,32976,1080,32
rmQDjbvJVik,0.395,0.1,0.0,2.0,0.23,0.0,0.05,0.185,0.275,1.36,1.035,0.035,0.48,0.23,0.8999999999999999,0.885,0.0,1,36092,1482,157
rnd9Hqot5RY,1.02,0.25,0.0,2.14,0.77,0.0,0.1,1.76,1.33,1.98,1.47,2.19,0.4,0.0,0.0,0.21,0.0,1,3414,101,44
roCaFODDTbM,0.57,0.335,0.485,0.06,1.4549999999999998,1.405,0.48,1.56,0.745,0.01,0.655,0.505,0.0,0.005,1.03,1.41,0.645,1,3585,327,43
rr9vlpo96d8,0.38,0.0,0.0,0.0,1.6,0.0,0.62,1.99,3.23,1.75,0.0,0.0,0.0,0.0,2.5,0.0,1.36,0,404270,7447,684
rrDe-q9Div4,0.76,0.0,0.0,0.5,1.49,0.53,0.99,1.95,2.45,0.13,0.21,0.0,0.97,0.0,1.88,0.0,0.0,0,2452,240,40
ruBgmdFjSMQ,0.235,0.3,0.7050000000000001,0.055,2.515,2.175,1.225,2.02,2.49,0.605,0.38,0.0,0.34,0.0,3.495,0.8450000000000001,0.86,0,35103,1611,212
ruElibcApIE,0.3366666666666666,0.2766666666666666,0.4266666666666667,0.0,0.8133333333333334,0.0833333333333333,0.6766666666666667,1.4466666666666663,0.9166666666666664,0.7966666666666667,0.7033333333333333,0.7233333333333333,0.8666666666666667,0.0,1.0033333333333334,0.3566666666666667,0.4833333333333333,1,78169,3957,183
ruVGGgnY-wY,1.355,0.105,1.735,0.36,0.795,1.075,0.315,1.085,0.815,0.25,0.48,0.0,0.17,0.0,1.255,0.665,0.465,1,88230,978,224
rvToEKQvF50,1.3199999999999998,1.865,0.095,1.38,0.315,0.0,0.21,0.93,0.565,0.32,0.525,0.485,0.0,0.52,1.055,2.325,0.0,2,41584,2947,667
rxxIlxGqOvI,0.2085714285714285,0.0,0.3728571428571429,0.87,0.7042857142857143,0.5828571428571429,0.4471428571428571,1.0928571428571427,0.9628571428571427,0.7985714285714286,0.4371428571428571,0.2357142857142857,0.8742857142857143,0.0357142857142857,0.99,0.0485714285714285,0.13,1,663434,23145,3278
s-7XxMvb09M,0.0,0.0,0.28,0.0,1.315,1.515,0.505,1.075,1.215,1.0,1.135,0.035,1.745,0.325,1.335,0.315,0.0,0,789,63,55
s1_Bc_E67y0,1.1,1.4300000000000002,0.0,0.735,0.935,0.615,0.0,1.1,1.57,1.475,0.8049999999999999,0.0,0.0,0.0,2.18,0.64,1.06,0,2022408,48313,5121
s6J8ZfrnXoI,0.4533333333333333,0.1966666666666666,0.9733333333333332,0.27,0.1266666666666666,0.1033333333333333,0.16,0.9233333333333332,0.6366666666666666,0.5166666666666667,0.12,0.3033333333333333,0.0,0.2966666666666666,1.106666666666667,1.2233333333333334,1.01,1,205872,8013,317
s6njeSpydbc,0.705,0.705,0.15,0.35,0.815,0.945,0.855,1.15,1.075,0.595,0.86,1.315,0.715,0.17,1.345,0.915,0.0,1,20981,1195,141
s6qypKUMctI,0.07,0.0,0.15,0.61,2.56,2.16,0.615,2.74,2.495,1.25,0.0,0.0,0.295,0.0,2.5,1.0,0.105,0,34039,1175,85
s826RP5rv5E,0.7224999999999999,0.5225,0.1525,0.81,0.4599999999999999,1.2174999999999998,0.1475,0.8025,0.6625,0.4025,0.3825,0.0,0.375,0.0,2.5875,1.4025,0.0075,1,149767,4631,151
s98azhtH3Dw,0.0,0.0,0.0,0.37,1.35,2.96,1.32,1.57,1.33,0.16,0.57,0.0,0.0,0.26,2.7,0.05,0.29,0,849222,24707,2935
sATsGNBRD9k,1.525,2.595,0.0,4.21,0.0,0.055,0.0,0.0,0.465,0.335,0.0,0.02,0.005,0.07,1.565,1.225,0.0,2,23384,1390,82
sAiddfV6n0g,0.0,0.0,0.0,0.27,1.61,1.81,0.23,1.79,2.32,0.51,0.0,0.0,0.0,0.0,3.45,0.42,0.0,0,464,8,5
sBeunz-bOlA,1.96,0.28,0.0,1.27,0.0,1.82,0.58,0.0,0.0,0.0,1.82,0.6,0.0,0.01,0.39,1.91,0.0,1,2468,125,53
sCaAOkdjzkU,0.76,0.0,0.0,0.36,0.9,0.0,0.0,0.29,0.32,0.0,1.31,2.09,0.0,0.0,0.0,0.0,0.62,1,1723,36,3
sD7I3u5xxUo,1.89,2.38,0.0,4.48,1.02,0.43,0.0,1.06,1.78,0.55,0.0,0.0,0.0,0.0,2.32,1.59,0.0,2,66332,2176,221
sJtqUEZe5b0,0.624,0.0,0.52,0.5700000000000001,1.154,0.6900000000000001,0.294,0.642,1.672,0.702,0.204,0.504,0.44,0.1679999999999999,1.308,0.5980000000000001,0.212,1,15275,1426,32
sLG4lh63BLA,0.5549999999999999,0.67,0.0,0.065,1.735,1.03,0.425,0.79,1.35,1.215,1.11,0.5449999999999999,0.985,0.035,2.105,0.76,0.0,0,50225,3238,342
sNKK3aX8Bd4,1.335,0.83,0.425,0.99,0.525,0.435,0.0,0.72,0.9825,0.83,0.1475,0.055,0.3,0.0,1.9975,0.3,0.0,1,39497,1352,152
sOz1Zyg42Gs,0.6375,0.84,0.71,1.4625,0.0175,0.5575,0.2925,0.2375,0.055,0.085,0.265,0.1525,0.21,0.025,0.6725000000000001,0.74,0.58,1,417060,12697,325
sOzt7izjONc,0.5325,0.17,0.78,0.55,0.0,0.265,0.0025,0.0925,0.3075,0.5125,0.095,0.1175,0.75,0.03,0.355,0.605,0.0,1,338437,9489,1744
sQ8-amHR7tY,1.11,1.14,0.0,0.4,0.85,1.78,0.36,0.0,0.32,0.0,1.62,1.2,0.0,0.72,1.43,1.86,1.14,1,27123,2071,305
sRX0LWY7eCE,1.265,0.4,0.35,2.1100000000000003,0.36,0.0,0.0,0.355,0.65,1.19,0.32,0.46,0.1,0.24,0.6,0.275,0.0,1,114622,5869,735
sRd_FC4U5d0,0.045,0.0,0.0,0.56,0.4549999999999999,0.0,0.09,1.065,0.69,0.62,1.03,0.0,1.155,0.0,0.01,0.51,0.0,1,34817,948,295
sSNoIF-wAmw,0.52,0.0,0.58,2.01,0.57,1.67,0.0,0.19,0.0,0.19,5.0,1.35,0.0,1.06,1.05,0.0,0.32,1,5153,461,115
sTAp9uDvlPs,0.5349999999999999,0.2025,0.01,0.37,2.105,0.9675,0.3349999999999999,2.0625,2.5925,1.4525,0.33,0.295,0.0,0.1525,2.5025,0.3875,0.4325,0,83682,3069,106
sTU4mOcJvEI,0.7633333333333333,0.1666666666666666,1.08,0.0766666666666666,0.5233333333333333,1.5199999999999998,0.0,0.5299999999999999,0.0833333333333333,1.21,0.5033333333333333,0.4433333333333333,0.5833333333333334,0.1999999999999999,0.2466666666666666,0.2833333333333333,0.1,1,64031,1484,305
sVTDPKvQfjw,0.15,0.0,0.2,0.65,2.22,2.95,2.79,3.55,0.47,1.66,2.06,0.0,0.0,2.91,2.18,1.93,1.65,0,35620,2415,174
sZb2_4VWzVw,0.0,0.0,1.29,0.0,2.06,2.18,1.22,1.76,1.98,1.92,0.0,0.0,0.0,0.12,1.52,0.0,0.0,0,3370,299,46
sf4wICUY4xU,0.35,0.0,0.0,1.99,1.15,0.0,0.0,0.0,1.78,0.0,0.0,0.0,1.02,0.0,1.74,0.0,0.73,1,41017,2586,1070
skoiHrfdETA,1.065,0.2425,0.42,0.7775,0.2875,1.3199999999999998,0.28,0.495,0.4525,0.5125,0.25,0.2375,0.0,0.075,0.75,0.5874999999999999,0.1425,1,26928,1465,52
stIB8C41h0I,1.2,0.1533333333333333,1.3633333333333333,1.7966666666666666,0.3566666666666667,0.4866666666666666,0.15,1.3133333333333332,0.7200000000000001,0.5733333333333334,0.0666666666666666,0.0,0.9,0.06,0.6233333333333334,0.0,0.3866666666666667,1,16054,897,69
